Year,Month,Day,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date
1984,10,22,0,227.9,5.2,-3.2,26.2,20.7,25.9,46.6,296.78,974.81,-64.5,637.5,46.0,5777,,1984-10-22
1984,10,23,0,23.3,3.5,-2.2,17.7,9.3,23.3,32.6,292.46,948.17,-62.6,643.2,26.4,5704,,1984-10-23
1984,10,24,0,178.5,8.3,2.9,26.7,16.9,22.7,39.6,292.5,962.08,0.0,0.0,31.9,5688,,1984-10-24
1984,10,25,0,31.4,4.9,-0.8,2.8,9.5,23.5,33.0,292.99,970.02,-36.4,41.8,24.8,5696,,1984-10-25
1984,10,26,0,29.1,10.0,4.3,1.8,0.2,19.3,19.5,292.5,962.08,-90.4,9.3,20.3,5743,,1984-10-26
1984,10,27,0,25.2,10.5,3.5,-1.8,-6.4,19.9,13.5,294.59,972.46,-82.6,50.0,22.8,5750,,1984-10-27
1984,10,28,0,90.4,6.3,0.0,9.8,13.5,22.1,35.6,293.91,985.37,-41.0,77.0,29.9,5733,,1984-10-28
1984,10,29,0,152.4,6.9,2.3,16.2,18.1,22.5,40.6,290.97,951.37,-107.3,95.6,27.7,5698,,1984-10-29
1984,10,30,0,127.3,6.3,0.4,26.6,16.9,23.3,40.2,293.48,980.33,-50.1,209.0,32.6,5698,,1984-10-30
1984,10,31,0,85.4,13.4,9.0,12.4,5.7,17.3,23.0,289.16,937.48,0.0,0.0,27.5,5706,,1984-10-31
1984,11,1,0,34.9,-0.4,-5.2,21.4,11.6,25.9,37.5,293.26,990.5,-17.1,308.3,22.1,5636,,1984-11-01
1984,11,2,0,60.9,6.8,3.9,16.0,12.3,24.3,36.6,285.62,897.9,0.0,0.0,25.7,5680,,1984-11-02
1984,11,3,0,56.3,11.3,9.5,1.8,4.8,21.9,26.7,283.68,902.21,0.0,0.0,18.5,5690,,1984-11-03
1984,11,4,0,29.1,11.4,9.9,0.2,4.0,19.7,23.7,283.94,918.17,0.0,0.0,16.0,5679,,1984-11-04
1984,11,5,0,71.8,8.1,4.7,1.2,4.2,22.1,26.3,287.63,937.94,0.0,0.0,18.6,5695,,1984-11-05
1984,11,6,0,168.0,6.8,1.7,22.6,18.7,23.5,42.2,291.06,972.92,0.0,0.0,31.4,5720,,1984-11-06
1984,11,7,12,111.3,5.3,1.1,17.2,13.9,22.9,36.8,287.85,863.88,-19110.6,0.0,24.9,5738,,1984-11-07
1984,11,8,0,40.7,9.3,7.6,10.6,8.4,20.9,29.3,282.09,863.75,0.0,0.0,16.5,5698,,1984-11-08
1984,11,9,0,92.3,8.0,4.6,3.2,12.5,23.1,35.6,288.12,954.79,0.0,0.0,19.7,5692,,1984-11-09
1984,11,10,0,77.4,8.7,5.3,4.8,10.5,22.9,33.4,288.41,962.81,0.0,0.0,21.6,5682,,1984-11-10
1984,11,11,0,46.6,7.3,4.3,1.6,8.0,24.9,32.9,287.36,943.8,0.0,0.0,15.6,5676,,1984-11-11
1984,11,12,0,48.5,12.4,10.9,5.6,4.2,22.9,27.1,282.44,882.16,0.0,0.0,16.5,5709,,1984-11-12
1984,11,13,0,48.5,6.2,3.4,5.8,8.0,23.9,31.9,287.45,949.42,-117.7,0.2,16.2,5652,,1984-11-13
1984,11,14,0,85.3,8.7,5.6,18.2,13.1,24.5,37.6,287.31,940.93,0.0,0.0,26.8,5696,,1984-11-14
1984,11,15,0,75.5,10.2,7.4,9.8,10.1,20.1,30.2,287.7,970.78,0.0,0.0,25.5,5694,,1984-11-15
1984,11,16,0,44.6,9.6,8.6,16.2,-0.6,23.5,22.9,282.75,902.66,0.0,0.0,17.6,5674,,1984-11-16
1984,11,17,0,79.0,10.2,6.4,13.0,11.7,21.7,33.4,288.38,960.16,0.0,0.0,28.5,5725,,1984-11-17
1984,11,18,0,44.6,10.5,8.0,10.6,7.4,20.7,28.1,287.05,963.09,0.0,0.0,23.3,5679,,1984-11-18
1984,11,19,0,73.9,13.2,11.5,10.8,9.3,17.7,27.0,284.59,930.1,0.0,0.0,22.8,5696,,1984-11-19
1984,11,20,0,62.1,10.4,9.5,12.4,9.6,20.1,29.7,284.24,941.85,0.0,0.0,19.3,5646,,1984-11-20
1984,11,21,0,70.8,15.5,13.7,5.0,5.1,16.1,21.2,285.6,955.34,0.0,0.0,25.5,5707,,1984-11-21
1984,11,22,0,134.0,12.6,10.6,14.6,13.9,18.1,32.0,285.99,955.28,0.0,0.0,28.0,5680,,1984-11-22
1984,11,23,0,83.5,13.4,12.0,7.2,10.3,15.9,26.2,283.03,905.81,0.0,0.0,24.1,5697,,1984-11-23
1984,11,24,0,121.4,13.2,10.7,12.4,12.7,17.7,30.4,286.63,960.49,0.0,0.0,29.3,5704,,1984-11-24
1984,11,25,0,142.2,8.2,5.5,17.6,17.3,21.1,38.4,287.14,955.0,-116.1,0.1,27.3,5658,,1984-11-25
1984,11,26,0,54.3,10.9,7.8,7.8,5.0,18.5,23.5,287.57,957.63,0.0,0.0,21.9,5684,,1984-11-26
1984,11,27,0,104.3,14.0,12.8,10.6,11.1,17.1,28.2,284.33,947.43,0.0,0.0,26.2,5671,,1984-11-27
1984,11,28,0,40.7,11.5,10.1,9.4,-1.6,18.5,16.9,284.08,924.27,0.0,0.0,26.5,5657,,1984-11-28
1984,11,29,0,116.4,10.1,8.4,14.0,13.3,19.1,32.4,284.15,911.76,0.0,0.0,24.7,5665,,1984-11-29
1984,11,30,0,82.9,8.6,6.3,13.2,12.7,18.5,31.2,284.0,873.92,-219.2,5.6,24.8,5668,,1984-11-30
1984,12,1,0,166.5,12.2,11.0,21.4,18.3,21.3,39.6,286.46,977.64,0.0,0.0,32.4,5684,,1984-12-01
1984,12,2,0,144.9,10.4,8.3,12.0,16.9,20.9,37.8,284.71,905.01,0.0,0.0,29.0,5688,,1984-12-02
1984,12,3,0,88.4,9.2,5.8,6.4,11.5,20.9,32.4,288.15,957.5,0.0,0.0,25.8,5698,,1984-12-03
1984,12,4,0,126.0,7.2,5.6,11.2,17.1,19.3,36.4,285.99,955.28,-45.3,3.0,21.0,5622,,1984-12-04
1984,12,5,0,64.0,14.1,13.7,-2.0,-5.0,16.9,11.9,283.56,947.65,0.0,0.0,18.0,5660,,1984-12-05
1984,12,6,0,87.5,17.2,15.5,-3.8,6.7,15.3,22.0,286.38,990.68,0.0,0.0,28.8,5731,,1984-12-06
1984,12,7,12,119.9,6.6,4.3,7.4,15.7,19.1,34.8,284.44,858.23,-257.2,59.2,18.5,5658,,1984-12-07
1984,12,8,0,85.6,15.6,14.4,-2.8,7.7,15.9,23.6,284.43,955.61,0.0,0.0,22.8,5714,,1984-12-08
1984,12,9,0,64.0,17.0,16.4,-4.8,-0.8,15.7,14.9,281.98,915.88,0.0,0.0,19.7,5722,,1984-12-09
1984,12,10,0,160.6,13.6,12.1,4.4,14.7,18.5,33.2,286.18,983.47,0.0,0.0,26.1,5714,,1984-12-10
1984,12,11,0,90.0,16.0,14.2,-1.4,6.3,18.3,24.6,285.33,949.94,0.0,0.0,24.7,5742,,1984-12-11
1984,12,12,12,67.9,9.5,6.9,-1.6,-0.8,17.3,16.5,283.9,850.51,0.0,0.0,17.1,5702,,1984-12-12
1984,12,13,0,229.7,11.3,9.7,16.4,21.5,22.7,44.2,286.07,963.27,0.0,0.0,34.1,5687,,1984-12-13
1984,12,14,0,102.8,3.6,-0.4,17.9,6.0,25.9,31.9,290.55,962.42,-79.8,311.0,20.0,5615,,1984-12-14
1984,12,15,0,91.2,13.7,13.3,-2.8,4.0,19.3,23.3,283.04,939.35,0.0,0.0,22.3,5680,,1984-12-15
1984,12,16,0,83.4,13.8,13.9,1.6,-1.2,21.5,20.3,282.88,955.98,0.0,0.0,21.3,5687,,1984-12-16
1984,12,17,0,75.7,16.2,16.4,-5.4,-6.4,16.5,10.1,283.13,961.2,0.0,0.0,19.1,5678,,1984-12-17
1984,12,18,0,135.3,20.5,21.7,0.4,8.1,17.5,25.6,278.74,907.85,0.0,0.0,23.4,5703,,1984-12-18
1984,12,19,0,69.8,18.9,21.6,-5.0,8.7,15.5,24.2,269.8,804.18,0.0,0.0,17.2,5660,,1984-12-19
1984,12,20,0,75.7,18.4,20.3,-3.2,7.5,17.9,25.4,278.41,926.47,0.0,0.0,20.4,5688,,1984-12-20
1984,12,21,0,114.5,18.9,20.6,-3.0,6.7,19.5,26.2,278.47,920.43,0.0,0.0,20.4,5700,,1984-12-21
1984,12,22,0,48.5,17.9,19.5,0.4,7.5,22.9,30.4,277.55,898.7,0.0,0.0,19.7,5711,,1984-12-22
1984,12,23,0,54.3,14.0,14.2,5.0,0.0,24.5,24.5,283.17,966.38,0.0,0.0,19.5,5677,,1984-12-23
1984,12,24,0,46.6,10.9,10.0,5.2,2.8,24.1,26.9,285.36,973.68,0.0,0.0,20.2,5646,,1984-12-24
1984,12,25,0,48.5,7.9,7.3,9.8,7.6,23.7,31.3,285.12,966.05,0.0,0.0,17.6,5594,,1984-12-25
1984,12,26,0,48.5,12.0,12.0,11.0,1.8,25.1,26.9,282.37,933.82,0.0,0.0,16.8,5667,,1984-12-26
1984,12,27,0,50.4,12.5,11.6,17.6,2.0,24.9,26.9,283.71,944.81,0.0,0.0,19.8,5692,,1984-12-27
1984,12,28,0,64.0,8.0,8.1,25.2,12.0,27.5,39.5,282.0,925.06,0.0,0.0,20.7,5625,,1984-12-28
1984,12,29,0,98.9,15.5,17.6,0.2,4.2,19.9,24.1,279.03,929.15,0.0,0.0,15.1,5606,,1984-12-29
1984,12,30,0,66.0,7.9,8.5,4.8,13.8,25.1,38.9,282.72,958.66,0.0,0.0,15.1,5610,,1984-12-30
1984,12,31,0,66.0,12.6,12.1,-0.8,7.0,21.9,28.9,283.42,939.25,0.0,0.0,17.4,5657,,1984-12-31
1985,1,1,0,93.6,9.1,7.8,4.8,13.5,23.5,37.0,286.82,974.88,0.0,0.0,26.3,5657,,1985-01-01
1985,1,2,0,138.4,7.8,6.0,12.8,17.9,23.3,41.2,286.24,960.59,0.0,0.0,22.3,5631,,1985-01-02
1985,1,3,0,151.0,7.4,6.2,24.8,19.9,23.5,43.4,286.57,993.03,0.0,0.0,27.2,5612,,1985-01-03
1985,1,4,0,114.3,6.5,4.5,20.8,17.9,22.7,40.6,286.94,973.46,0.0,0.0,24.5,5605,,1985-01-04
1985,1,5,0,151.9,9.6,7.7,10.8,17.5,21.1,38.6,286.98,985.86,0.0,0.0,23.3,5644,,1985-01-05
1985,1,6,0,119.4,8.2,6.4,17.6,14.3,24.7,39.0,286.72,970.93,0.0,0.0,25.9,5621,,1985-01-06
1985,1,7,0,189.0,3.2,-1.7,30.4,21.1,23.1,44.2,291.95,997.63,-0.1,608.2,32.9,5621,,1985-01-07
1985,1,8,0,216.8,3.3,0.0,32.6,24.9,25.5,50.4,289.16,985.7,-46.6,2.3,31.3,5621,,1985-01-08
1985,1,9,12,178.5,2.3,-2.2,12.8,20.3,24.7,45.0,289.85,943.1,-47.1,333.5,27.0,5638,,1985-01-09
1985,1,10,0,188.8,8.9,7.6,17.6,18.7,24.3,43.0,285.27,960.77,0.0,0.0,24.4,5642,,1985-01-10
1985,1,11,0,198.6,6.8,5.1,19.2,22.9,25.9,48.8,286.57,978.53,0.0,0.0,28.2,5651,,1985-01-11
1985,1,12,0,119.2,5.7,4.6,15.4,19.3,25.7,45.0,285.51,965.96,0.0,0.0,20.7,5614,,1985-01-12
1985,1,13,0,112.3,7.9,6.9,21.6,14.5,25.7,40.2,285.34,968.58,0.0,0.0,23.3,5609,,1985-01-13
1985,1,14,0,110.1,7.1,6.6,7.6,18.1,24.1,42.2,283.71,944.81,0.0,0.0,18.1,5607,,1985-01-14
1985,1,15,0,133.1,4.9,3.2,21.0,20.9,24.3,45.2,286.72,970.93,0.0,0.0,24.9,5599,,1985-01-15
1985,1,16,0,248.3,-0.2,-4.3,30.8,22.3,30.3,52.6,290.75,990.46,-93.9,473.0,31.6,5628,,1985-01-16
1985,1,17,0,83.4,11.6,11.4,11.8,1.4,20.9,22.3,283.74,963.7,0.0,0.0,23.3,5645,,1985-01-17
1985,1,18,0,67.9,10.9,12.2,15.0,13.1,23.7,36.8,277.74,881.39,0.0,0.0,19.9,5640,,1985-01-18
1985,1,19,0,48.5,9.0,10.0,18.2,14.5,25.3,39.8,281.67,950.88,0.0,0.0,18.8,5618,,1985-01-19
1985,1,20,0,71.8,7.7,8.5,13.0,2.0,25.7,27.7,282.72,958.66,0.0,0.0,14.8,5571,,1985-01-20
1985,1,21,0,54.3,9.2,9.3,14.4,12.2,24.9,37.1,283.21,950.49,0.0,0.0,22.0,5630,,1985-01-21
1985,1,22,0,75.7,6.8,5.2,17.8,8.4,26.9,35.3,286.33,970.99,0.0,0.0,21.4,5622,,1985-01-22
1985,1,23,0,104.8,5.0,4.3,12.1,18.5,25.7,44.2,284.14,936.14,0.0,0.0,18.5,5580,,1985-01-23
1985,1,24,0,79.5,6.6,6.3,0.8,9.0,23.7,32.7,283.13,933.55,0.0,0.0,15.2,5601,,1985-01-24
1985,1,25,0,66.0,7.4,7.7,-1.4,5.0,21.3,26.3,281.86,919.02,0.0,0.0,13.4,5603,,1985-01-25
1985,1,26,0,40.7,11.0,11.2,-4.4,10.4,19.3,29.7,283.02,950.55,0.0,0.0,17.1,5631,,1985-01-26
1985,1,27,0,107.0,5.9,5.4,6.6,16.5,26.7,43.2,284.36,950.18,0.0,0.0,17.7,5620,,1985-01-27
1985,1,28,0,322.9,6.6,4.0,24.0,26.3,26.3,52.6,288.36,983.29,0.0,0.0,25.4,5632,,1985-01-28
1985,1,29,0,42.7,1.4,-1.7,27.3,13.6,30.1,43.7,289.36,988.11,-96.0,56.0,24.8,5599,,1985-01-29
1985,1,30,0,50.4,3.3,0.5,16.4,11.4,26.7,38.1,287.6,946.58,-168.1,47.0,18.6,5616,,1985-01-30
1985,1,31,0,66.0,6.0,4.4,18.2,11.8,31.5,43.3,285.16,929.92,0.0,0.0,17.6,5652,,1985-01-31
1985,2,1,0,355.7,-3.0,-9.0,30.4,28.1,29.9,58.0,292.14,1002.3,29.0,0.0,0.0,5587,Prob,1985-02-01
1985,2,2,0,197.8,1.1,-9.0,30.5,23.7,27.3,51.0,287.97,988.2,-55.6,46.4,22.3,5564,,1985-02-02
1985,2,3,0,131.3,3.9,2.9,10.4,20.9,26.1,47.0,285.21,955.43,0.0,0.0,21.7,5603,,1985-02-03
1985,2,4,12,102.8,5.6,5.3,9.4,11.0,23.3,34.3,277.2,775.04,0.0,0.0,17.3,5640,,1985-02-04
1985,2,5,12,300.5,-1.2,-3.9,24.2,23.9,29.3,53.2,286.78,860.64,-303.6,395.6,28.8,5640,,1985-02-05
1985,2,6,0,115.5,-0.4,-5.8,28.8,16.1,29.7,45.8,293.7,982.86,-34.9,714.6,27.6,5664,,1985-02-06
1985,2,7,0,95.1,11.8,13.4,19.4,6.6,22.1,28.7,277.85,874.1,0.0,0.0,17.5,5608,,1985-02-07
1985,2,8,0,112.5,16.0,17.3,14.2,2.0,15.5,17.5,281.05,925.43,0.0,0.0,18.7,5599,,1985-02-08
1985,2,9,0,97.0,21.6,22.8,9.6,-6.4,11.3,4.9,281.82,948.1,0.0,0.0,17.6,5636,,1985-02-09
1985,2,10,0,71.8,15.8,13.5,-5.2,2.6,15.3,17.9,287.97,985.79,0.0,0.0,20.1,5683,,1985-02-10
1985,2,11,0,153.5,11.9,10.3,9.8,13.1,17.1,30.2,286.43,960.53,0.0,0.0,25.0,5641,,1985-02-11
1985,2,12,0,153.8,7.8,4.1,6.6,14.9,18.7,33.6,289.51,957.23,-70.7,190.0,23.3,5628,,1985-02-12
1985,2,13,0,209.6,6.1,1.4,28.1,20.1,21.9,42.0,291.75,990.43,-20.1,5.2,32.4,5634,,1985-02-13
1985,2,14,0,216.0,7.9,4.6,28.0,19.3,23.1,42.4,288.5,954.7,-185.0,3.3,32.8,5666,,1985-02-14
1985,2,15,0,158.4,5.9,3.2,26.8,20.3,23.1,43.4,288.7,973.22,-80.3,8.9,34.5,5620,,1985-02-15
1985,2,16,0,156.5,1.3,-0.9,11.2,20.9,26.1,47.0,288.76,985.73,-45.1,118.2,25.8,5567,,1985-02-16
1985,2,17,0,69.8,8.5,3.6,-2.5,2.6,16.1,18.7,289.75,1000.02,0.0,0.0,21.7,5559,Prob,1985-02-17
1985,2,18,0,40.7,15.1,15.3,-8.2,-4.6,16.9,12.3,282.06,928.02,0.0,0.0,21.8,5679,,1985-02-18
1985,2,19,0,29.1,19.6,20.9,-10.0,-5.8,15.1,9.3,277.62,877.88,0.0,0.0,23.2,5700,,1985-02-19
1985,2,20,0,64.0,15.5,14.1,-6.6,4.2,18.9,23.1,285.7,965.93,0.0,0.0,28.8,5715,,1985-02-20
1985,2,21,0,93.8,12.4,8.2,10.0,6.7,21.7,28.4,290.15,985.61,0.0,0.0,36.9,5734,,1985-02-21
1985,2,22,0,69.8,10.6,10.8,6.6,7.8,21.1,28.9,279.85,872.79,0.0,0.0,22.5,5648,,1985-02-22
1985,2,23,0,77.6,13.6,12.4,2.6,2.6,19.1,21.7,284.79,952.84,0.0,0.0,25.0,5706,,1985-02-23
1985,2,24,0,60.1,15.7,13.7,0.2,-7.2,19.1,11.9,285.72,949.84,0.0,0.0,26.8,5737,,1985-02-24
1985,2,25,0,106.7,9.4,5.2,2.8,-5.2,18.9,13.7,290.27,973.01,-43.9,0.8,26.2,5698,,1985-02-25
1985,2,26,0,77.6,-0.1,-4.5,11.8,3.4,29.5,32.9,291.53,962.27,-81.8,7.2,22.7,5662,,1985-02-26
1985,2,27,0,91.2,10.1,5.3,7.0,5.3,21.1,26.4,290.81,967.73,0.0,0.0,27.7,5719,,1985-02-27
1985,2,28,0,161.6,12.8,8.9,5.4,3.7,20.7,24.4,288.01,928.91,0.0,0.0,26.9,5760,,1985-02-28
1985,3,1,0,98.9,10.4,9.2,0.8,0.6,21.9,22.5,293.55,1006.02,18.5,0.0,28.7,5762,Prob,1985-03-01
1985,3,2,0,73.7,7.8,2.3,2.8,2.8,23.7,26.5,292.91,982.93,0.0,0.0,24.7,5738,,1985-03-02
1985,3,3,0,48.5,5.4,0.1,2.8,3.2,23.1,26.3,293.08,980.36,-44.0,135.2,24.6,5700,,1985-03-03
1985,3,4,0,56.3,6.6,-0.8,2.8,1.2,24.1,25.3,295.71,987.75,-49.6,127.7,31.9,5754,,1985-03-04
1985,3,5,0,58.2,7.6,-0.1,2.4,0.4,25.5,25.9,295.94,995.16,-94.4,17.4,32.1,5774,,1985-03-05
1985,3,6,12,195.7,3.7,-2.2,16.4,15.1,27.1,42.2,290.61,837.23,-519.1,1139.2,40.9,5827,,1985-03-06
1985,3,7,0,110.1,6.7,-0.8,8.4,9.3,25.3,34.6,295.72,990.25,-144.0,109.0,33.6,5795,,1985-03-07
1985,3,8,0,83.4,5.5,-2.4,4.2,3.4,28.9,32.3,296.31,990.22,-187.9,1328.5,25.3,5788,,1985-03-08
1985,3,9,0,79.5,11.9,6.9,4.0,2.2,25.1,27.3,289.48,934.43,0.0,0.0,21.2,5800,,1985-03-09
1985,3,10,0,103.6,9.4,5.1,9.4,7.7,25.7,33.4,288.58,928.7,0.0,0.0,17.4,5749,,1985-03-10
1985,3,11,0,66.0,9.5,5.6,7.0,5.0,24.5,29.5,287.86,922.84,0.0,0.0,19.2,5736,,1985-03-11
1985,3,12,0,66.0,7.7,4.2,7.8,3.4,25.7,29.1,286.96,910.54,0.0,0.0,17.5,5721,,1985-03-12
1985,3,13,0,62.1,8.7,2.5,6.2,2.6,27.7,30.3,292.66,948.1,-471.8,24.7,22.6,5789,,1985-03-13
1985,3,14,0,84.6,6.5,0.2,12.4,8.9,27.3,36.2,293.87,980.3,-242.8,259.2,26.4,5761,,1985-03-14
1985,3,15,0,52.4,2.7,-4.2,15.4,7.4,30.7,38.1,294.88,982.77,-152.0,1273.3,22.9,5748,,1985-03-15
1985,3,16,0,46.6,1.9,-5.1,11.0,2.6,28.1,30.7,294.98,972.4,-71.6,1761.1,23.3,5730,,1985-03-16
1985,3,17,0,56.3,-1.2,-8.5,19.6,7.4,33.5,40.9,295.91,987.75,-114.9,2272.6,23.2,5716,,1985-03-17
1985,3,18,0,60.1,-1.6,-8.0,19.2,12.6,34.1,46.7,294.49,964.43,-166.0,1821.0,22.8,5715,,1985-03-18
1985,3,19,0,75.7,1.6,-5.1,17.0,7.4,32.3,39.7,294.5,953.38,-193.3,1658.0,27.4,5740,,1985-03-19
1985,3,20,0,396.1,-4.0,-11.6,26.4,26.1,31.7,57.8,296.88,985.15,-2.2,4630.9,34.4,5673,,1985-03-20
1985,3,21,0,44.6,0.1,-6.8,13.6,2.4,27.7,30.1,295.4,974.96,-7.3,1.6,22.2,5684,,1985-03-21
1985,3,22,0,50.4,1.6,-6.0,9.8,4.0,27.5,31.5,296.31,990.22,-27.9,3334.1,26.2,5721,,1985-03-22
1985,3,23,0,151.9,-0.2,-7.8,17.6,17.3,28.7,46.0,296.39,974.87,-5.9,27.0,31.0,5710,,1985-03-23
1985,3,24,0,300.8,-1.8,-9.5,29.8,22.9,31.9,54.8,296.85,982.59,-2.6,17.4,35.0,5702,,1985-03-24
1985,3,25,0,126.2,0.2,-5.1,18.8,17.3,31.9,49.2,292.5,962.08,-177.6,1256.9,30.4,5707,,1985-03-25
1985,3,26,0,48.5,4.1,-1.3,5.6,3.4,27.5,30.9,292.57,967.45,-119.2,192.0,21.9,5699,,1985-03-26
1985,3,27,0,309.5,3.7,-2.6,29.2,21.1,32.1,53.2,293.8,972.55,-227.3,952.3,35.0,5744,,1985-03-27
1985,3,28,0,106.2,-0.3,-8.5,26.6,14.1,32.1,46.2,297.51,990.16,-73.7,4217.8,35.7,5740,,1985-03-28
1985,3,29,0,185.0,-2.9,-11.2,31.8,19.9,31.1,51.0,298.09,987.63,-26.4,2040.7,39.0,5711,,1985-03-29
1985,3,30,0,83.1,-2.4,-10.8,17.2,13.5,33.1,46.6,297.72,972.03,-68.2,4314.4,26.9,5740,,1985-03-30
1985,3,31,0,153.2,-3.0,-11.7,33.5,18.1,32.1,50.2,298.24,982.5,-43.2,4785.7,39.0,5725,,1985-03-31
1985,4,1,0,41.1,-5.5,-13.9,22.2,14.9,29.7,44.6,298.91,1001.53,-1.3,4771.7,26.5,5668,,1985-04-01
1985,4,2,12,144.5,1.2,-5.5,28.0,13.7,30.3,44.0,292.61,840.19,-465.1,2050.2,36.1,5818,,1985-04-02
1985,4,3,0,96.5,-0.8,-8.0,28.2,15.1,31.1,46.2,295.7,966.96,-85.6,2316.5,29.0,5706,,1985-04-03
1985,4,4,0,45.5,-0.8,-8.5,17.6,10.9,30.1,41.0,296.51,969.53,-59.3,2842.4,26.6,5722,,1985-04-04
1985,4,5,0,196.3,-0.7,-5.6,32.4,19.9,31.9,51.8,290.6,905.65,-241.3,1107.3,30.6,5700,,1985-04-05
1985,4,6,0,46.6,3.8,-0.8,17.4,9.7,30.7,40.4,289.77,909.32,-365.8,395.4,20.4,5736,,1985-04-06
1985,4,7,0,52.4,-0.8,-5.9,16.6,8.4,30.1,38.5,292.37,953.84,-102.4,1343.2,18.8,5663,,1985-04-07
1985,4,8,0,152.1,4.5,-0.7,18.4,14.5,30.9,45.4,283.61,770.2,-682.3,361.8,21.4,5694,,1985-04-08
1985,4,9,0,130.7,7.8,2.0,23.0,11.3,27.3,38.6,285.33,786.62,-563.8,106.3,24.8,5701,,1985-04-09
1985,4,10,0,123.3,2.8,-6.5,22.2,12.7,31.9,44.6,294.95,947.73,-98.9,2209.2,23.6,5700,,1985-04-10
1985,4,11,0,214.0,8.9,3.4,27.7,15.1,28.1,43.2,283.09,756.41,0.0,0.0,23.5,5756,,1985-04-11
1985,4,12,0,56.3,2.7,-5.4,6.6,7.1,27.1,34.2,297.27,985.12,-76.9,2713.8,31.1,5779,,1985-04-12
1985,4,13,0,71.2,2.3,-6.4,7.8,7.7,28.9,36.6,298.34,997.57,-86.7,2419.8,28.1,5789,,1985-04-13
1985,4,14,0,48.5,6.5,1.6,10.8,5.2,33.1,38.3,281.09,737.84,0.0,0.0,19.0,5802,,1985-04-14
1985,4,15,0,102.4,-0.3,-9.9,23.0,11.5,34.5,46.0,299.47,987.53,-144.6,3725.3,36.7,5811,,1985-04-15
1985,4,16,0,226.9,3.5,-5.8,28.4,20.9,24.7,45.6,298.83,982.44,-6.5,21.4,47.8,5780,,1985-04-16
1985,4,17,0,182.5,-1.9,-10.7,22.6,20.7,28.3,49.0,298.71,992.6,-0.5,3646.5,37.5,5707,,1985-04-17
1985,4,18,0,193.0,1.0,-7.1,27.0,20.5,28.3,48.8,297.17,974.78,-7.2,1.7,34.2,5738,,1985-04-18
1985,4,19,0,129.8,2.0,-6.5,20.0,12.1,30.9,43.0,297.56,974.72,-65.3,1954.3,38.4,5767,,1985-04-19
1985,4,20,0,56.6,-0.6,-9.1,14.8,10.5,31.5,42.0,297.79,977.34,-5.4,3.8,29.8,5736,,1985-04-20
1985,4,21,0,117.0,5.1,-3.6,20.6,10.9,25.9,36.8,297.76,974.69,-70.2,2272.5,39.1,5772,,1985-04-21
1985,4,22,0,86.3,6.6,-5.4,11.4,6.5,26.1,32.6,297.79,977.34,-100.8,118.3,26.1,5827,,1985-04-22
1985,4,23,0,142.9,3.2,-6.2,12.2,10.7,28.5,39.2,299.31,992.6,-92.9,3056.1,30.6,5812,,1985-04-23
1985,4,24,0,48.5,4.9,-0.9,16.0,7.8,33.5,41.3,285.11,799.25,-657.3,173.3,18.4,5776,,1985-04-24
1985,4,25,0,67.9,-0.2,-10.1,21.0,4.8,33.5,38.3,300.05,984.94,-96.5,3338.9,33.7,5815,,1985-04-25
1985,4,26,0,184.9,-3.1,-12.2,28.6,16.9,35.1,52.0,298.88,987.56,-1.3,23.7,35.4,5767,,1985-04-26
1985,4,27,0,80.3,-2.1,-11.0,14.4,12.7,34.9,47.6,298.44,982.47,-113.3,3461.4,28.5,5765,,1985-04-27
1985,4,28,0,196.5,2.4,-2.6,24.2,21.5,27.3,48.8,293.61,972.58,-16.3,2.7,26.4,5718,,1985-04-28
1985,4,29,0,81.2,2.7,-1.7,15.2,14.3,31.7,46.0,290.18,940.11,-387.7,52.2,22.6,5731,,1985-04-29
1985,4,30,0,60.1,1.3,-4.7,8.6,3.6,27.7,31.3,294.22,975.11,-32.6,796.2,20.5,5703,,1985-04-30
1985,5,1,0,508.0,-0.3,-13.3,33.0,30.1,31.1,61.2,295.55,998.98,0.0,1248.7,46.6,5712,Prob,1985-05-01
1985,5,2,0,286.8,1.1,-8.1,34.7,23.1,28.7,51.8,299.33,995.07,-24.6,3635.3,49.3,5776,,1985-05-02
1985,5,3,0,148.0,3.1,-3.1,21.8,16.1,30.3,46.4,294.22,975.11,-203.0,861.4,35.8,5762,,1985-05-03
1985,5,4,0,89.8,3.8,-3.1,18.6,10.5,30.1,40.6,295.3,967.03,-178.1,1000.8,38.3,5750,,1985-05-04
1985,5,5,0,204.4,-5.3,-12.0,25.4,19.1,34.9,54.0,295.89,985.21,-2.7,23.6,32.3,5667,,1985-05-05
1985,5,6,0,56.3,-0.1,-7.6,9.6,5.2,32.3,37.5,296.22,977.49,-86.9,2628.0,25.5,5733,,1985-05-06
1985,5,7,0,365.3,3.8,-1.7,38.9,25.5,29.3,54.8,292.57,967.45,-244.1,418.1,47.4,5724,,1985-05-07
1985,5,8,0,31.0,2.2,-2.8,29.3,11.3,34.3,45.6,290.94,930.95,-382.0,357.1,39.6,5744,,1985-05-08
1985,5,9,0,154.7,-0.9,-9.5,30.6,18.5,31.3,49.8,297.91,990.13,-54.7,3038.7,34.1,5754,,1985-05-09
